time msd[001] msd[002] msd[003] ave
22510 752.878 752.878 1102.62 869.46 
22515 753.249 753.249 1102.92 869.805 
22520 753.62 753.62 1103.21 870.15 
22525 753.991 753.991 1103.5 870.495 
22530 754.364 754.364 1103.8 870.841 
22535 754.735 754.735 1104.09 871.186 
22540 755.106 755.106 1104.38 871.532 
22545 755.479 755.479 1104.68 871.878 
22550 755.852 755.852 1104.97 872.224 
22555 756.225 756.225 1105.26 872.571 
22560 756.598 756.598 1105.55 872.916 
22565 756.971 756.971 1105.84 873.262 
22570 757.344 757.344 1106.14 873.608 
22575 757.715 757.715 1106.43 873.953 
22580 758.088 758.088 1106.72 874.298 
22585 758.461 758.461 1107.01 874.645 
22590 758.833 758.833 1107.31 874.991 
22595 759.206 759.206 1107.6 875.338 
22600 759.579 759.579 1107.9 875.684 
22605 759.952 759.952 1108.19 876.031 
22610 760.323 760.323 1108.48 876.376 
22615 760.694 760.694 1108.77 876.721 
22620 761.067 761.067 1109.07 877.067 
22625 761.441 761.441 1109.36 877.415 
22630 761.815 761.815 1109.66 877.762 
22635 762.188 762.188 1109.95 878.109 
22640 762.561 762.561 1110.25 878.455 
22645 762.932 762.932 1110.54 878.801 
22650 763.303 763.303 1110.83 879.146 
22655 763.673 763.673 1111.13 879.491 
22660 764.044 764.044 1111.42 879.836 
22665 764.414 764.414 1111.71 880.18 
22670 764.784 764.784 1112.01 880.525 
22675 765.155 765.155 1112.3 880.87 
22680 765.526 765.526 1112.59 881.215 
22685 765.896 765.896 1112.89 881.559 
22690 766.269 766.269 1113.18 881.905 
22695 766.64 766.64 1113.47 882.25 
22700 767.012 767.012 1113.76 882.595 
22705 767.383 767.383 1114.05 882.94 
22710 767.755 767.755 1114.35 883.285 
22715 768.127 768.127 1114.64 883.63 
22720 768.5 768.5 1114.93 883.976 
22725 768.872 768.872 1115.22 884.321 
22730 769.243 769.243 1115.51 884.666 
22735 769.616 769.616 1115.8 885.011 
22740 769.989 769.989 1116.09 885.357 
22745 770.363 770.363 1116.39 885.704 
22750 770.738 770.738 1116.68 886.052 
22755 771.115 771.115 1116.97 886.4 
22760 771.491 771.491 1117.26 886.748 
22765 771.865 771.865 1117.55 887.095 
22770 772.239 772.239 1117.84 887.441 
22775 772.614 772.614 1118.14 887.788 
22780 772.988 772.988 1118.43 888.134 
22785 773.362 773.362 1118.72 888.481 
22790 773.735 773.735 1119.01 888.827 
22795 774.108 774.108 1119.3 889.173 
22800 774.479 774.479 1119.59 889.518 
22805 774.852 774.852 1119.89 889.864 
22810 775.225 775.225 1120.18 890.21 
22815 775.598 775.598 1120.47 890.557 
22820 775.97 775.97 1120.77 890.903 
22825 776.341 776.341 1121.06 891.248 
22830 776.713 776.713 1121.36 891.594 
22835 777.084 777.084 1121.65 891.939 
22840 777.454 777.454 1121.95 892.285 
22845 777.823 777.823 1122.24 892.629 
22850 778.191 778.191 1122.53 892.972 
22855 778.561 778.561 1122.83 893.316 
22860 778.929 778.929 1123.12 893.659 
22865 779.298 779.298 1123.41 894.002 
22870 779.667 779.667 1123.7 894.345 
22875 780.037 780.037 1123.99 894.689 
22880 780.406 780.406 1124.28 895.032 
22885 780.774 780.774 1124.58 895.375 
22890 781.143 781.143 1124.87 895.718 
22895 781.512 781.512 1125.16 896.061 
22900 781.882 781.882 1125.45 896.405 
22905 782.253 782.253 1125.74 896.749 
22910 782.622 782.622 1126.03 897.093 
22915 782.993 782.993 1126.32 897.437 
22920 783.364 783.364 1126.62 897.782 
22925 783.737 783.737 1126.91 898.127 
22930 784.111 784.111 1127.2 898.474 
22935 784.483 784.483 1127.49 898.819 
22940 784.855 784.855 1127.78 899.164 
22945 785.227 785.227 1128.07 899.508 
22950 785.598 785.598 1128.36 899.853 
22955 785.968 785.968 1128.65 900.197 
22960 786.34 786.34 1128.94 900.542 
22965 786.712 786.712 1129.24 900.887 
22970 787.084 787.084 1129.53 901.232 
22975 787.455 787.455 1129.82 901.576 
22980 787.827 787.827 1130.11 901.922 
22985 788.201 788.201 1130.4 902.268 
22990 788.575 788.575 1130.69 902.615 
22995 788.949 788.949 1130.99 902.961 
23000 789.325 789.325 1131.28 903.309 
23005 789.701 789.701 1131.57 903.657 
23010 790.079 790.079 1131.86 904.005 
23015 790.457 790.457 1132.15 904.355 
23020 790.835 790.835 1132.44 904.704 
23025 791.211 791.211 1132.73 905.052 
23030 791.589 791.589 1133.02 905.401 
23035 791.965 791.965 1133.32 905.749 
23040 792.342 792.342 1133.61 906.097 
23045 792.719 792.719 1133.9 906.445 
23050 793.096 793.096 1134.19 906.792 
23055 793.47 793.47 1134.48 907.139 
23060 793.844 793.844 1134.77 907.485 
23065 794.217 794.217 1135.06 907.83 
23070 794.591 794.591 1135.35 908.176 
23075 794.964 794.964 1135.64 908.522 
23080 795.339 795.339 1135.93 908.868 
23085 795.714 795.714 1136.22 909.215 
23090 796.089 796.089 1136.51 909.562 
23095 796.463 796.463 1136.8 909.909 
23100 796.837 796.837 1137.09 910.256 
23105 797.211 797.211 1137.38 910.602 
23110 797.582 797.582 1137.67 910.946 
23115 797.957 797.957 1137.97 911.294 
23120 798.332 798.332 1138.26 911.641 
23125 798.707 798.707 1138.55 911.989 
23130 799.083 799.083 1138.84 912.337 
23135 799.459 799.459 1139.14 912.685 
23140 799.835 799.835 1139.43 913.033 
23145 800.211 800.211 1139.72 913.381 
23150 800.587 800.587 1140.02 913.729 
23155 800.96 800.96 1140.31 914.076 
23160 801.336 801.336 1140.6 914.423 
23165 801.71 801.71 1140.89 914.77 
23170 802.085 802.085 1141.18 915.118 
23175 802.459 802.459 1141.47 915.464 
23180 802.833 802.833 1141.77 915.811 
23185 803.207 803.207 1142.06 916.157 
23190 803.581 803.581 1142.35 916.503 
23195 803.955 803.955 1142.64 916.85 
23200 804.332 804.332 1142.93 917.198 
23205 804.709 804.709 1143.22 917.547 
23210 805.086 805.086 1143.51 917.896 
23215 805.464 805.464 1143.81 918.245 
23220 805.842 805.842 1144.1 918.594 
23225 806.221 806.221 1144.39 918.944 
23230 806.599 806.599 1144.68 919.294 
23235 806.977 806.977 1144.98 919.644 
23240 807.355 807.355 1145.27 919.993 
23245 807.732 807.732 1145.56 920.342 
23250 808.109 808.109 1145.85 920.691 
23255 808.487 808.487 1146.15 921.04 
23260 808.863 808.863 1146.44 921.388 
23265 809.239 809.239 1146.73 921.735 
23270 809.614 809.614 1147.02 922.082 
23275 809.989 809.989 1147.31 922.429 
23280 810.362 810.362 1147.6 922.775 
23285 810.738 810.738 1147.89 923.122 
23290 811.113 811.113 1148.18 923.469 
23295 811.488 811.488 1148.47 923.816 
23300 811.863 811.863 1148.76 924.162 
23305 812.237 812.237 1149.05 924.508 
23310 812.614 812.614 1149.34 924.855 
23315 812.992 812.992 1149.63 925.204 
23320 813.369 813.369 1149.92 925.552 
23325 813.747 813.747 1150.21 925.9 
23330 814.124 814.124 1150.5 926.249 
23335 814.502 814.502 1150.79 926.597 
23340 814.88 814.88 1151.08 926.947 
23345 815.259 815.259 1151.37 927.296 
23350 815.639 815.639 1151.66 927.646 
23355 816.019 816.019 1151.95 927.997 
23360 816.399 816.399 1152.24 928.347 
23365 816.779 816.779 1152.53 928.697 
23370 817.159 817.159 1152.82 929.047 
23375 817.54 817.54 1153.11 929.398 
23380 817.922 817.922 1153.41 929.75 
23385 818.303 818.303 1153.7 930.1 
23390 818.684 818.684 1153.99 930.452 
23395 819.065 819.065 1154.28 930.803 
23400 819.446 819.446 1154.57 931.153 
23405 819.828 819.828 1154.86 931.505 
23410 820.211 820.211 1155.15 931.857 
23415 820.595 820.595 1155.44 932.21 
23420 820.979 820.979 1155.73 932.563 
23425 821.363 821.363 1156.02 932.916 
23430 821.747 821.747 1156.31 933.269 
23435 822.131 822.131 1156.61 933.622 
23440 822.515 822.515 1156.9 933.975 
23445 822.898 822.898 1157.19 934.328 
23450 823.282 823.282 1157.48 934.681 
23455 823.664 823.664 1157.77 935.032 
23460 824.047 824.047 1158.06 935.384 
23465 824.43 824.43 1158.35 935.737 
23470 824.814 824.814 1158.64 936.091 
23475 825.2 825.2 1158.93 936.444 
23480 825.585 825.585 1159.23 936.799 
23485 825.971 825.971 1159.52 937.153 
23490 826.358 826.358 1159.81 937.508 
23495 826.744 826.744 1160.1 937.863 
23500 827.13 827.13 1160.39 938.217 
23505 827.517 827.517 1160.68 938.573 
23510 827.904 827.904 1160.98 938.928 
23515 828.291 828.291 1161.27 939.284 
23520 828.679 828.679 1161.56 939.639 
23525 829.066 829.066 1161.85 939.995 
23530 829.455 829.455 1162.14 940.351 
23535 829.843 829.843 1162.44 940.707 
23540 830.232 830.232 1162.73 941.064 
23545 830.62 830.62 1163.02 941.421 
23550 831.011 831.011 1163.31 941.779 
23555 831.4 831.4 1163.61 942.135 
23560 831.789 831.789 1163.9 942.492 
23565 832.18 832.18 1164.19 942.85 
23570 832.571 832.571 1164.48 943.208 
23575 832.963 832.963 1164.77 943.566 
23580 833.356 833.356 1165.06 943.925 
23585 833.748 833.748 1165.36 944.284 
23590 834.141 834.141 1165.65 944.643 
23595 834.535 834.535 1165.94 945.004 
23600 834.931 834.931 1166.23 945.364 
23605 835.328 835.328 1166.52 945.727 
23610 835.724 835.724 1166.82 946.088 
23615 836.12 836.12 1167.11 946.45 
23620 836.517 836.517 1167.4 946.812 
23625 836.915 836.915 1167.69 947.175 
23630 837.311 837.311 1167.99 947.537 
23635 837.707 837.707 1168.28 947.898 
23640 838.103 838.103 1168.57 948.26 
23645 838.5 838.5 1168.87 948.622 
23650 838.896 838.896 1169.16 948.983 
23655 839.294 839.294 1169.45 949.346 
23660 839.694 839.694 1169.74 949.71 
23665 840.092 840.092 1170.04 950.073 
23670 840.488 840.488 1170.33 950.435 
23675 840.884 840.884 1170.62 950.796 
23680 841.279 841.279 1170.91 951.157 
23685 841.674 841.674 1171.2 951.517 
23690 842.066 842.066 1171.49 951.876 
23695 842.46 842.46 1171.79 952.236 
23700 842.855 842.855 1172.08 952.596 
23705 843.249 843.249 1172.37 952.957 
23710 843.645 843.645 1172.66 953.318 
23715 844.04 844.04 1172.96 953.679 
23720 844.435 844.435 1173.25 954.039 
23725 844.828 844.828 1173.54 954.399 
23730 845.223 845.223 1173.84 954.761 
23735 845.62 845.62 1174.13 955.123 
23740 846.016 846.016 1174.42 955.485 
23745 846.412 846.412 1174.72 955.847 
23750 846.81 846.81 1175.01 956.21 
23755 847.21 847.21 1175.3 956.575 
23760 847.609 847.609 1175.6 956.939 
23765 848.009 848.009 1175.89 957.303 
23770 848.411 848.411 1176.18 957.669 
23775 848.813 848.813 1176.48 958.034 
23780 849.215 849.215 1176.77 958.401 
23785 849.619 849.619 1177.06 958.768 
23790 850.021 850.021 1177.36 959.133 
23795 850.423 850.423 1177.65 959.499 
23800 850.825 850.825 1177.94 959.865 
23805 851.227 851.227 1178.24 960.23 
23810 851.631 851.631 1178.53 960.597 
23815 852.034 852.034 1178.82 960.963 
23820 852.437 852.437 1179.11 961.329 
23825 852.839 852.839 1179.41 961.695 
23830 853.242 853.242 1179.7 962.061 
23835 853.646 853.646 1179.99 962.428 
23840 854.049 854.049 1180.28 962.794 
23845 854.452 854.452 1180.58 963.16 
23850 854.854 854.854 1180.87 963.525 
23855 855.257 855.257 1181.16 963.891 
23860 855.659 855.659 1181.45 964.256 
23865 856.06 856.06 1181.74 964.62 
23870 856.461 856.461 1182.03 964.985 
23875 856.861 856.861 1182.33 965.349 
23880 857.262 857.262 1182.62 965.713 
23885 857.662 857.662 1182.91 966.077 
23890 858.062 858.062 1183.2 966.442 
23895 858.462 858.462 1183.49 966.806 
23900 858.863 858.863 1183.78 967.17 
23905 859.265 859.265 1184.08 967.535 
23910 859.667 859.667 1184.37 967.901 
23915 860.068 860.068 1184.66 968.265 
23920 860.47 860.47 1184.95 968.631 
23925 860.872 860.872 1185.24 968.996 
23930 861.275 861.275 1185.53 969.361 
23935 861.677 861.677 1185.83 969.727 
23940 862.079 862.079 1186.12 970.092 
23945 862.483 862.483 1186.41 970.459 
23950 862.888 862.888 1186.7 970.826 
23955 863.292 863.292 1186.99 971.192 
23960 863.697 863.697 1187.29 971.56 
23965 864.104 864.104 1187.58 971.93 
23970 864.511 864.511 1187.87 972.299 
23975 864.918 864.918 1188.17 972.667 
23980 865.326 865.326 1188.46 973.037 
23985 865.732 865.732 1188.75 973.406 
23990 866.138 866.138 1189.05 973.774 
23995 866.546 866.546 1189.34 974.144 
24000 866.956 866.956 1189.64 974.516 
24005 867.365 867.365 1189.93 974.886 
24010 867.774 867.774 1190.22 975.257 
24015 868.183 868.183 1190.51 975.627 
24020 868.592 868.592 1190.81 975.997 
24025 869.002 869.002 1191.1 976.368 
24030 869.412 869.412 1191.39 976.739 
24035 869.821 869.821 1191.69 977.11 
24040 870.231 870.231 1191.98 977.481 
24045 870.642 870.642 1192.28 977.853 
24050 871.054 871.054 1192.57 978.227 
24055 871.466 871.466 1192.87 978.599 
24060 871.877 871.877 1193.16 978.972 
24065 872.289 872.289 1193.45 979.344 
24070 872.701 872.701 1193.75 979.717 
24075 873.113 873.113 1194.04 980.09 
24080 873.523 873.523 1194.34 980.462 
24085 873.934 873.934 1194.63 980.834 
24090 874.345 874.345 1194.93 981.206 
24095 874.757 874.757 1195.22 981.578 
24100 875.169 875.169 1195.52 981.951 
24105 875.581 875.581 1195.81 982.324 
24110 875.993 875.993 1196.1 982.696 
24115 876.407 876.407 1196.4 983.07 
24120 876.82 876.82 1196.69 983.442 
24125 877.234 877.234 1196.98 983.816 
24130 877.648 877.648 1197.27 984.189 
24135 878.063 878.063 1197.56 984.563 
24140 878.477 878.477 1197.85 984.936 
24145 878.89 878.89 1198.15 985.308 
24150 879.301 879.301 1198.44 985.68 
24155 879.712 879.712 1198.73 986.051 
24160 880.122 880.122 1199.02 986.422 
24165 880.534 880.534 1199.31 986.794 
24170 880.944 880.944 1199.61 987.165 
24175 881.355 881.355 1199.9 987.537 
24180 881.767 881.767 1200.19 987.909 
24185 882.181 882.181 1200.49 988.283 
24190 882.595 882.595 1200.78 988.657 
24195 883.011 883.011 1201.07 989.032 
24200 883.428 883.428 1201.37 989.407 
24205 883.844 883.844 1201.66 989.783 
24210 884.26 884.26 1201.95 990.157 
24215 884.677 884.677 1202.25 990.534 
24220 885.093 885.093 1202.54 990.909 
24225 885.508 885.508 1202.83 991.283 
24230 885.924 885.924 1203.13 991.658 
24235 886.339 886.339 1203.42 992.034 
24240 886.754 886.754 1203.72 992.408 
24245 887.171 887.171 1204.01 992.784 
24250 887.587 887.587 1204.31 993.16 
24255 888.005 888.005 1204.6 993.537 
24260 888.42 888.42 1204.9 993.912 
24265 888.837 888.837 1205.19 994.288 
24270 889.252 889.252 1205.48 994.663 
24275 889.666 889.666 1205.78 995.037 
24280 890.082 890.082 1206.07 995.413 
24285 890.499 890.499 1206.37 995.789 
24290 890.917 890.917 1206.66 996.166 
24295 891.334 891.334 1206.96 996.542 
24300 891.752 891.752 1207.25 996.919 
24305 892.17 892.17 1207.55 997.297 
24310 892.588 892.588 1207.85 997.674 
24315 893.007 893.007 1208.14 998.052 
24320 893.428 893.428 1208.44 998.43 
24325 893.848 893.848 1208.73 998.809 
24330 894.27 894.27 1209.03 999.188 
24335 894.69 894.69 1209.32 999.567 
24340 895.111 895.111 1209.62 999.946 
24345 895.532 895.532 1209.91 1000.32 
24350 895.952 895.952 1210.21 1000.7 
24355 896.372 896.372 1210.5 1001.08 
24360 896.792 896.792 1210.8 1001.46 
24365 897.211 897.211 1211.09 1001.84 
24370 897.631 897.631 1211.39 1002.22 
24375 898.051 898.051 1211.68 1002.59 
24380 898.471 898.471 1211.97 1002.97 
24385 898.891 898.891 1212.27 1003.35 
24390 899.31 899.31 1212.56 1003.73 
24395 899.728 899.728 1212.86 1004.1 
24400 900.149 900.149 1213.15 1004.48 
24405 900.569 900.569 1213.44 1004.86 
24410 900.987 900.987 1213.74 1005.24 
24415 901.404 901.404 1214.03 1005.61 
24420 901.822 901.822 1214.33 1005.99 
24425 902.24 902.24 1214.62 1006.37 
24430 902.658 902.658 1214.92 1006.74 
24435 903.076 903.076 1215.21 1007.12 
24440 903.494 903.494 1215.51 1007.5 
24445 903.913 903.913 1215.8 1007.88 
24450 904.332 904.332 1216.1 1008.25 
24455 904.75 904.75 1216.39 1008.63 
24460 905.167 905.167 1216.69 1009.01 
24465 905.584 905.584 1216.98 1009.38 
24470 906.001 906.001 1217.28 1009.76 
24475 906.421 906.421 1217.58 1010.14 
24480 906.842 906.842 1217.87 1010.52 
24485 907.262 907.262 1218.17 1010.9 
24490 907.679 907.679 1218.47 1011.28 
24495 908.096 908.096 1218.76 1011.65 
24500 908.513 908.513 1219.06 1012.03 
24505 908.931 908.931 1219.36 1012.41 
24510 909.352 909.352 1219.65 1012.79 
24515 909.772 909.772 1219.95 1013.16 
24520 910.193 910.193 1220.24 1013.54 
24525 910.614 910.614 1220.54 1013.92 
24530 911.037 911.037 1220.83 1014.3 
24535 911.461 911.461 1221.13 1014.68 
24540 911.886 911.886 1221.42 1015.06 
24545 912.311 912.311 1221.72 1015.45 
24550 912.736 912.736 1222.01 1015.83 
24555 913.16 913.16 1222.3 1016.21 
24560 913.585 913.585 1222.6 1016.59 
24565 914.008 914.008 1222.89 1016.97 
24570 914.432 914.432 1223.18 1017.35 
24575 914.855 914.855 1223.48 1017.73 
24580 915.278 915.278 1223.77 1018.11 
24585 915.7 915.7 1224.06 1018.49 
24590 916.122 916.122 1224.36 1018.87 
24595 916.545 916.545 1224.65 1019.25 
24600 916.969 916.969 1224.94 1019.63 
24605 917.392 917.392 1225.24 1020.01 
24610 917.814 917.814 1225.53 1020.39 
24615 918.237 918.237 1225.82 1020.77 
24620 918.662 918.662 1226.11 1021.15 
24625 919.087 919.087 1226.4 1021.53 
24630 919.512 919.512 1226.7 1021.91 
24635 919.937 919.937 1226.99 1022.29 
24640 920.36 920.36 1227.28 1022.67 
24645 920.783 920.783 1227.57 1023.05 
24650 921.208 921.208 1227.87 1023.43 
24655 921.632 921.632 1228.16 1023.81 
24660 922.056 922.056 1228.45 1024.19 
24665 922.481 922.481 1228.74 1024.57 
24670 922.903 922.903 1229.04 1024.95 
24675 923.325 923.325 1229.33 1025.33 
24680 923.745 923.745 1229.62 1025.7 
24685 924.164 924.164 1229.91 1026.08 
24690 924.585 924.585 1230.21 1026.46 
24695 925.004 925.004 1230.5 1026.84 
24700 925.423 925.423 1230.79 1027.21 
24705 925.842 925.842 1231.08 1027.59 
24710 926.26 926.26 1231.38 1027.96 
24715 926.677 926.677 1231.67 1028.34 
24720 927.093 927.093 1231.96 1028.72 
24725 927.51 927.51 1232.25 1029.09 
24730 927.927 927.927 1232.54 1029.47 
24735 928.343 928.343 1232.83 1029.84 
24740 928.761 928.761 1233.12 1030.22 
24745 929.176 929.176 1233.41 1030.59 
24750 929.592 929.592 1233.7 1030.96 
24755 930.008 930.008 1233.99 1031.34 
24760 930.424 930.424 1234.28 1031.71 
24765 930.841 930.841 1234.57 1032.08 
24770 931.26 931.26 1234.86 1032.46 
24775 931.681 931.681 1235.15 1032.84 
24780 932.104 932.104 1235.44 1033.22 
24785 932.53 932.53 1235.73 1033.6 
24790 932.953 932.953 1236.02 1033.97 
24795 933.377 933.377 1236.3 1034.35 
24800 933.8 933.8 1236.59 1034.73 
24805 934.222 934.222 1236.88 1035.11 
24810 934.644 934.644 1237.17 1035.49 
24815 935.065 935.065 1237.46 1035.86 
24820 935.484 935.484 1237.75 1036.24 
24825 935.903 935.903 1238.04 1036.62 
24830 936.323 936.323 1238.33 1036.99 
24835 936.744 936.744 1238.62 1037.37 
24840 937.164 937.164 1238.9 1037.74 
24845 937.586 937.586 1239.19 1038.12 
24850 938.009 938.009 1239.48 1038.5 
24855 938.431 938.431 1239.77 1038.88 
24860 938.852 938.852 1240.06 1039.25 
24865 939.272 939.272 1240.35 1039.63 
24870 939.693 939.693 1240.64 1040.01 
24875 940.114 940.114 1240.93 1040.39 
24880 940.535 940.535 1241.22 1040.76 
24885 940.954 940.954 1241.51 1041.14 
24890 941.375 941.375 1241.8 1041.52 
24895 941.796 941.796 1242.09 1041.89 
24900 942.214 942.214 1242.38 1042.27 
24905 942.632 942.632 1242.67 1042.64 
24910 943.052 943.052 1242.96 1043.02 
24915 943.472 943.472 1243.25 1043.4 
24920 943.891 943.891 1243.54 1043.77 
24925 944.31 944.31 1243.83 1044.15 
